Year,Team,Position,Points,Profit(£),Age,Name,Height(cm)
2017,AFC Bournemouth,9,46,123.8,27.0,Charlie Daniels,178
2017,AFC Bournemouth,9,46,123.8,27.0,Andrew Surman,178
2017,AFC Bournemouth,9,46,123.8,27.0,Harry Arter,177
2017,AFC Bournemouth,9,46,123.8,27.0,Brad Smith,177
2017,AFC Bournemouth,9,46,123.8,27.0,Jordon Ibe,176
2017,AFC Bournemouth,9,46,123.8,27.0,Sam Matthews,176
2017,AFC Bournemouth,9,46,123.8,27.0,Lewis Cook,175
2017,AFC Bournemouth,9,46,123.8,27.0,Max Gradel,175
2017,AFC Bournemouth,9,46,123.8,27.0,Rhoys Wiggins,173
2017,AFC Bournemouth,9,46,123.8,27.0,Jack Wilshere,172
2017,AFC Bournemouth,9,46,123.8,27.0,Ryan Fraser,163
2017,West Bromwich Albion,10,45,120.0,29.4,Gareth McAuley,195
2017,West Bromwich Albion,10,45,120.0,29.4,Ben Foster,193
2017,West Bromwich Albion,10,45,120.0,29.4,Sam Field,191
2017,West Bromwich Albion,10,45,120.0,29.4,Boaz Myhill,191
2017,West Bromwich Albion,10,45,120.0,29.4,Alex Palmer,191
2017,West Bromwich Albion,10,45,120.0,29.4,Jack Rose,191
2017,West Bromwich Albion,10,45,120.0,29.4,Allan Nyom,189
2017,West Bromwich Albion,10,45,120.0,29.4,Salomón Rondón,189
2017,West Bromwich Albion,10,45,120.0,29.4,Craig Dawson,188
2017,West Bromwich Albion,10,45,120.0,29.4,Jonny Evans,188
2017,West Bromwich Albion,10,45,120.0,29.4,Marc Wilson,188
2017,West Bromwich Albion,10,45,120.0,29.4,Chris Brunt,187
2017,West Bromwich Albion,10,45,120.0,29.4,Nacer Chadli,187
2017,West Bromwich Albion,10,45,120.0,29.4,Darren Fletcher,183
2017,West Bromwich Albion,10,45,120.0,29.4,Rakeem Harper,183
2017,West Bromwich Albion,10,45,120.0,29.4,Matthew Phillips,183
2017,West Bromwich Albion,10,45,120.0,29.4,Hal Robson-Kanu,183
2017,West Bromwich Albion,10,45,120.0,29.4,Jonathan Leko,182
2017,West Bromwich Albion,10,45,120.0,29.4,Claudio Yacob,182
2017,West Bromwich Albion,10,45,120.0,29.4,Jake Livermore,180
2017,West Bromwich Albion,10,45,120.0,29.4,James McClean,180
2017,West Bromwich Albion,10,45,120.0,29.4,James Morrison,180
2017,West Bromwich Albion,10,45,120.0,29.4,Kane Wilson,178
2017,West Ham United,11,45,121.9,27.1,Raphael Spiegel,197
2017,West Ham United,11,45,121.9,27.1,Andy Carroll,193
2017,West Ham United,11,45,121.9,27.1, José Fonte,191
2017,West Ham United,11,45,121.9,27.1,Angelo Ogbonna,191
2017,West Ham United,11,45,121.9,27.1,Winston Reid,191
2017,West Ham United,11,45,121.9,27.1, Adrián,190
2017,West Ham United,11,45,121.9,27.1,Cheikhou Kouyaté,189
2017,West Ham United,11,45,121.9,27.1,James Collins,188
2017,West Ham United,11,45,121.9,27.1,Doneil Henry,188
2017,West Ham United,11,45,121.9,27.1,Håvard Nordtveit,188
2017,West Ham United,11,45,121.9,27.1,Darren Randolph,188
2017,West Ham United,11,45,121.9,27.1, Toni Martínez,187
2017,West Ham United,11,45,121.9,27.1,Edimilson Fernandes,186
2017,West Ham United,11,45,121.9,27.1,Ashley Fletcher,185
2017,West Ham United,11,45,121.9,27.1, Pedro Obiang,185
2017,West Ham United,11,45,121.9,27.1,Declan Rice,185
2017,West Ham United,11,45,121.9,27.1, Arbeloa,184
2017,West Ham United,11,45,121.9,27.1,Diafra Sakho,184
2017,West Ham United,11,45,121.9,27.1,Sam Byram,183
2017,West Ham United,11,45,121.9,27.1,Robert Snodgrass,182
2017,West Ham United,11,45,121.9,27.1,Jonathan Calleri,181
2017,West Ham United,11,45,121.9,27.1,Michail Antonio,180
2017,West Ham United,11,45,121.9,27.1,Grady Diangana,180
2017,West Ham United,11,45,121.9,27.1,Moses Makasi,180
2017,West Ham United,11,45,121.9,27.1,Mark Noble,180
2017,West Ham United,11,45,121.9,27.1,Arthur Masuaku,179
2017,West Ham United,11,45,121.9,27.1,Sofiane Féghouli,177
2017,West Ham United,11,45,121.9,27.1,Nathan Holland,176
2017,West Ham United,11,45,121.9,27.1,Gökhan Töre,176
2017,West Ham United,11,45,121.9,27.1,André Ayew,175
2017,West Ham United,11,45,121.9,27.1, Domingos Quina,173
2017,West Ham United,11,45,121.9,27.1,Aaron Cresswell,170
2017,West Ham United,11,45,121.9,27.1,Manuel Lanzini,170
2017,West Ham United,11,45,121.9,27.1,Dan Kemp,168
2017,Leicester City,12,44,120.9,27.8,Elliott Moore,195
2017,Leicester City,12,44,120.9,27.8,Ben Hamer,193
2017,Leicester City,12,44,120.9,27.8,David Domej,191
2017,Leicester City,12,44,120.9,27.8,Robert Huth,191
2017,Leicester City,12,44,120.9,27.8,Molla Wagué,191
2017,Leicester City,12,44,120.9,27.8,Kasper Schmeichel,189
2017,Leicester City,12,44,120.9,27.8,Islam Slimani,188
2017,Leicester City,12,44,120.9,27.8,Leonardo Ulloa,188
2017,Leicester City,12,44,120.9,27.8,Ron-Robert Zieler,188
2017,Leicester City,12,44,120.9,27.8,Christian Fuchs,187
2017,Leicester City,12,44,120.9,27.8,Daniel Amartey,186
2017,Leicester City,12,44,120.9,27.8,Marcin Wasilewski,186
2017,Leicester City,12,44,120.9,27.8,Yohan Benalouane,185
2017,Leicester City,12,44,120.9,27.8,Wes Morgan,185
2017,Leicester City,12,44,120.9,27.8,Andy King,184
2017,Leicester City,12,44,120.9,27.8,Demarai Gray,183
2017,Leicester City,12,44,120.9,27.8,Wilfred Ndidi,183
2017,Leicester City,12,44,120.9,27.8,Ben Chilwell,181
2017,Leicester City,12,44,120.9,27.8,Bartosz Kapustka,179
2017,Leicester City,12,44,120.9,27.8,Riyad Mahrez,179
2017,Leicester City,12,44,120.9,27.8,Jamie Vardy,179
2017,Leicester City,12,44,120.9,27.8,Danny Drinkwater,177
2017,Leicester City,12,44,120.9,27.8,Danny Simpson,176
2017,Leicester City,12,44,120.9,27.8,Marc Albrighton,175
2017,Leicester City,12,44,120.9,27.8,Shinji Okazaki,174
2017,Leicester City,12,44,120.9,27.8,Ahmed Musa,171
2017,Leicester City,12,44,120.9,27.8,Nampalys Mendy,168
2017,Stoke City,13,44,113.3,28.7,Peter Crouch,202
2017,Stoke City,13,44,113.3,28.7,Jack Butland,196
2017,Stoke City,13,44,113.3,28.7,Lee Grant,193
2017,Stoke City,13,44,113.3,28.7,Daniel Bachmann,191
2017,Stoke City,13,44,113.3,28.7,Ryan Shawcross,191
2017,Stoke City,13,44,113.3,28.7,Marko Arnautović,190
2017,Stoke City,13,44,113.3,28.7,Geoff Cameron,190
2017,Stoke City,13,44,113.3,28.7,Giannelli Imbula,186
2017,Stoke City,13,44,113.3,28.7,Charlie Adam,185
2017,Stoke City,13,44,113.3,28.7,Mame Diouf,185
2017,Stoke City,13,44,113.3,28.7,Shay Given,185
2017,Stoke City,13,44,113.3,28.7,Bruno Martins Indi,185
2017,Stoke City,13,44,113.3,28.7,Julien Ngoy,185
2017,Stoke City,13,44,113.3,28.7,Erik Pieters,183
2017,Stoke City,13,44,113.3,28.7,Ramadan Sobhi,183
2017,Stoke City,13,44,113.3,28.7,Jon Walters,183
2017,Stoke City,13,44,113.3,28.7,Wilfried Bony,182
2017,Stoke City,13,44,113.3,28.7,Ibrahim Afellay,180
2017,Stoke City,13,44,113.3,28.7,Phil Bardsley,180
2017,Stoke City,13,44,113.3,28.7,Saido Berahino,180
2017,Stoke City,13,44,113.3,28.7, Muniesa,180
2017,Stoke City,13,44,113.3,28.7,Glenn Whelan,180
2017,Stoke City,13,44,113.3,28.7,Glen Johnson,178
2017,Stoke City,13,44,113.3,28.7,Tom Edwards,176
2017,Stoke City,13,44,113.3,28.7,Stephen Ireland,175
2017,Stoke City,13,44,113.3,28.7,Thibaud Verlinden,173
2017,Stoke City,13,44,113.3,28.7,Joe Allen,170
2017,Stoke City,13,44,113.3,28.7,Xherdan Shaqiri,169
2017,Crystal Palace,14,41,115.2,27.7,Wayne Hennessey,198
2017,Crystal Palace,14,41,115.2,27.7,Scott Dann,194
2017,Crystal Palace,14,41,115.2,27.7,James Tomkins,192
2017,Crystal Palace,14,41,115.2,27.7,Damien Delaney,191
2017,Crystal Palace,14,41,115.2,27.7,Martin Kelly,191
2017,Crystal Palace,14,41,115.2,27.7,Kleton Perntreou,191
2017,Crystal Palace,14,41,115.2,27.7,Christian Benteke,190
2017,Crystal Palace,14,41,115.2,27.7,Connor Wickham,189
2017,Crystal Palace,14,41,115.2,27.7,Steve Mandanda,187
2017,Crystal Palace,14,41,115.2,27.7,Mamadou Sakho,187
2017,Crystal Palace,14,41,115.2,27.7,Jonathan Benteke,186
2017,Crystal Palace,14,41,115.2,27.7,Luka Milivojević,186
2017,Crystal Palace,14,41,115.2,27.7,Julian Speroni,186
2017,Crystal Palace,14,41,115.2,27.7,Joel Ward,186
2017,Crystal Palace,14,41,115.2,27.7,Ezekiel Fryers,185
2017,Crystal Palace,14,41,115.2,27.7,Loïc Rémy,185
2017,Crystal Palace,14,41,115.2,27.7,Ben Wynter,185
2017,Crystal Palace,14,41,115.2,27.7,Luke Dreher,184
2017,Crystal Palace,14,41,115.2,27.7,Joe Ledley,183
2017,Crystal Palace,14,41,115.2,27.7,Bakary Sako,183
2017,Crystal Palace,14,41,115.2,27.7,Aaron Wan-Bissaka,183
2017,Crystal Palace,14,41,115.2,27.7,Sullay Kaikai,182
2017,Crystal Palace,14,41,115.2,27.7,Andros Townsend,181
2017,Crystal Palace,14,41,115.2,27.7,Chung-yong Lee,180
2017,Crystal Palace,14,41,115.2,27.7,Wilfried Zaha,180
2017,Crystal Palace,14,41,115.2,27.7,Mathieu Flamini,178
2017,Crystal Palace,14,41,115.2,27.7,James McArthur,178
2017,Crystal Palace,14,41,115.2,27.7,Jeffrey Schlupp,178
2017,Crystal Palace,14,41,115.2,27.7,Pape Souaré,178
2017,Crystal Palace,14,41,115.2,27.7,Patrick van Aanholt,176
2017,Crystal Palace,14,41,115.2,27.7,Yohan Cabaye,174
2017,Crystal Palace,14,41,115.2,27.7,Jason Puncheon,173
2017,Crystal Palace,14,41,115.2,27.7,Fraizer Campbell,172
2017,Swansea City,15,41,109.5,27.4, Llorente,195
2017,Swansea City,15,41,109.5,27.4,Łukasz Fabiański,190
2017,Swansea City,15,41,109.5,27.4,Kristoffer Nordfeldt,190
2017,Swansea City,15,41,109.5,27.4,Gerhard Tremmel,190
2017,Swansea City,15,41,109.5,27.4,Mike van der Hoorn,190
2017,Swansea City,15,41,109.5,27.4,Mark Birighitti,189
2017,Swansea City,15,41,109.5,27.4,Federico Fernández,189
2017,Swansea City,15,41,109.5,27.4, Àngel Rangel,188
2017,Swansea City,15,41,109.5,27.4,Leroy Fer,188
2017,Swansea City,15,41,109.5,27.4,Alfie Mawson,188
2017,Swansea City,15,41,109.5,27.4,Oliver McBurnie,188
2017,Swansea City,15,41,109.5,27.4,Sung-yueng Ki,187
2017,Swansea City,15,41,109.5,27.4, Borja González,186
2017,Swansea City,15,41,109.5,27.4,Gylfi Sigurðsson,186
2017,Swansea City,15,41,109.5,27.4,Jack Cork,185
2017,Swansea City,15,41,109.5,27.4, Jordi Amat,184
2017,Swansea City,15,41,109.5,27.4,Jordan Ayew,182
2017,Swansea City,15,41,109.5,27.4,Kyle Naughton,181
2017,Swansea City,15,41,109.5,27.4,Ryan Blair,178
2017,Swansea City,15,41,109.5,27.4,Jay Fulton,178
2017,Swansea City,15,41,109.5,27.4,Kenji Gorré,178
2017,Swansea City,15,41,109.5,27.4,Stephen Kingsley,178
2017,Swansea City,15,41,109.5,27.4,Martin Olsson,178
2017,Swansea City,15,41,109.5,27.4,Tom Carroll,177
2017,Swansea City,15,41,109.5,27.4,Luciano Narsingh,175
2017,Swansea City,15,41,109.5,27.4,Connor Roberts,175
2017,Swansea City,15,41,109.5,27.4,Jefferson Montero,174
2017,Swansea City,15,41,109.5,27.4,Dan James,171
2017,Swansea City,15,41,109.5,27.4,Wayne Routledge,170
2017,Swansea City,15,41,109.5,27.4,Leon Britton,168
2017,Swansea City,15,41,109.5,27.4,Nathan Dyer,165
2017,Burnley FC,16,40,107.6,27.7,Nick Pope,198
2017,Burnley FC,16,40,107.6,27.7,Paul Robinson,193
2017,Burnley FC,16,40,107.6,27.7,Tendayi Darikwa,188
2017,Burnley FC,16,40,107.6,27.7,Tom Heaton,188
2017,Burnley FC,16,40,107.6,27.7,Michael Keane,188
2017,Burnley FC,16,40,107.6,27.7,Kevin Long,188
2017,Burnley FC,16,40,107.6,27.7,Jóhann Guðmundsson,186
2017,Burnley FC,16,40,107.6,27.7,Sam Vokes,186
2017,Burnley FC,16,40,107.6,27.7,Alex Whitmore,186
2017,Burnley FC,16,40,107.6,27.7,Ashley Barnes,185
2017,Burnley FC,16,40,107.6,27.7,Jeff Hendrick,185
2017,Burnley FC,16,40,107.6,27.7,James Tarkowski,185
2017,Burnley FC,16,40,107.6,27.7,Stephen Ward,184
2017,Burnley FC,16,40,107.6,27.7,Daniel Agyei,183
2017,Burnley FC,16,40,107.6,27.7,Dean Marney,183
2017,Burnley FC,16,40,107.6,27.7,Jon Flanagan,181
2017,Burnley FC,16,40,107.6,27.7,Matthew Lowton,180
2017,Burnley FC,16,40,107.6,27.7,Ben Mee,180
2017,Burnley FC,16,40,107.6,27.7,Scott Arfield,178
2017,Burnley FC,16,40,107.6,27.7,George Boyd,178
2017,Burnley FC,16,40,107.6,27.7,Andre Gray,178
2017,Burnley FC,16,40,107.6,27.7,Robbie Brady,176
2017,Burnley FC,16,40,107.6,27.7,Joey Barton,175
2017,Burnley FC,16,40,107.6,27.7,Steven Defour,175
2017,Burnley FC,16,40,107.6,27.7,Ashley Westwood,174
2017,Watford FC,17,40,108.5,29.0,Costel Pantilimon,203
2017,Watford FC,17,40,108.5,29.0,Rene Gilmartin,197
2017,Watford FC,17,40,108.5,29.0,Sebastian Prödl,196
2017,Watford FC,17,40,108.5,29.0,Giedrius Arlauskis,192
2017,Watford FC,17,40,108.5,29.0, Gomes,191
2017,Watford FC,17,40,108.5,29.0,Younès Kaboul,190
2017,Watford FC,17,40,108.5,29.0,Étienne Capoue,189
2017,Watford FC,17,40,108.5,29.0,Miguel Britos,188
2017,Watford FC,17,40,108.5,29.0,Craig Cathcart,188
2017,Watford FC,17,40,108.5,29.0,M'Baye Niang,188
2017,Watford FC,17,40,108.5,29.0,Charlie Rowan,188
2017,Watford FC,17,40,108.5,29.0,Christian Kabasele,187
2017,Watford FC,17,40,108.5,29.0,Stefano Okaka,186
2017,Watford FC,17,40,108.5,29.0,Daryl Janmaat,185
2017,Watford FC,17,40,108.5,29.0,Valon Behrami,184
2017,Watford FC,17,40,108.5,29.0,José Cholevas,184
2017,Watford FC,17,40,108.5,29.0,Troy Deeney,183
2017,Watford FC,17,40,108.5,29.0,Abdoulaye Doucouré,183
2017,Watford FC,17,40,108.5,29.0,Roberto Pereyra,182
2017,Watford FC,17,40,108.5,29.0,Isaac Success,182
2017,Watford FC,17,40,108.5,29.0,Adrian Mariappa,180
2017,Watford FC,17,40,108.5,29.0,Nordin Amrabat,179
2017,Watford FC,17,40,108.5,29.0,Ben Watson,178
2017,Watford FC,17,40,108.5,29.0,Brice Dja Djédjé,176
2017,Watford FC,17,40,108.5,29.0,Tom Cleverley,175
2017,Watford FC,17,40,108.5,29.0,Dion Pereira,175
2017,Watford FC,17,40,108.5,29.0,Carl Stewart,175
2017,Watford FC,17,40,108.5,29.0,Mauro Zárate,175
2017,Watford FC,17,40,108.5,29.0,Brandon Mason,173
2017,Watford FC,17,40,108.5,29.0,Andrew Eleftheriou,172
2017,Watford FC,17,40,108.5,29.0,Juan Zúñiga,172
2017,Hull City,18,34,103.7,27.4,Andrea Ranocchia,195
2017,Hull City,18,34,103.7,27.4,Harry Maguire,194
2017,Hull City,18,34,103.7,27.4,Tom Huddlestone,191
2017,Hull City,18,34,103.7,27.4,Eldin Jakupović,191
2017,Hull City,18,34,103.7,27.4,Will Mannion,191
2017,Hull City,18,34,103.7,27.4,David Marshall,191
2017,Hull City,18,34,103.7,27.4,David Meyler,190
2017,Hull City,18,34,103.7,27.4,Michael Dawson,189
2017,Hull City,18,34,103.7,27.4,Alfred N'Diaye,189
2017,Hull City,18,34,103.7,27.4,Curtis Davies,188
2017,Hull City,18,34,103.7,27.4,Will Keane,188
2017,Hull City,18,34,103.7,27.4,Markus Henriksen,187
2017,Hull City,18,34,103.7,27.4,Abel Hernández,185
2017,Hull City,18,34,103.7,27.4,Dieumerci Mbokani,185
2017,Hull City,18,34,103.7,27.4,Adama Diomandé,183
2017,Hull City,18,34,103.7,27.4,Ahmed Elmohamady,182
2017,Hull City,18,34,103.7,27.4,Oumar Niasse,182
2017,Hull City,18,34,103.7,27.4,Kamil Grosicki,180
2017,Hull City,18,34,103.7,27.4,Greg Luer,180
2017,Hull City,18,34,103.7,27.4,Josh Tymon,180
2017,Hull City,18,34,103.7,27.4,Omar Elabdellaoui,179
2017,Hull City,18,34,103.7,27.4, Evandro,179
2017,Hull City,18,34,103.7,27.4,Daniel Batty,178
2017,Hull City,18,34,103.7,27.4,Sam Clucas,178
2017,Hull City,18,34,103.7,27.4,Brian Lenihan,178
2017,Hull City,18,34,103.7,27.4,Greg Olley,178
2017,Hull City,18,34,103.7,27.4,Andy Robertson,178
2017,Hull City,18,34,103.7,27.4,Moses Odubajo,177
2017,Hull City,18,34,103.7,27.4,Jarrod Bowen,175
2017,Hull City,18,34,103.7,27.4,Lazar Marković,175
2017,Hull City,18,34,103.7,27.4,Ryan Mason,175
2017,Hull City,18,34,103.7,27.4,Shaun Maloney,173
2017,Middlesbrough FC,19,28,104.6,27.3,Rudy Gestede,193
2017,Middlesbrough FC,19,28,104.6,27.3,Brad Guzan,193
2017,Middlesbrough FC,19,28,104.6,27.3,Dimitrios Konstantopoulos,193
2017,Middlesbrough FC,19,28,104.6,27.3,Bernardo Espinosa,192
2017,Middlesbrough FC,19,28,104.6,27.3, Daniel Ayala,190
2017,Middlesbrough FC,19,28,104.6,27.3,Dael Fry,190
2017,Middlesbrough FC,19,28,104.6,27.3,George Friend,188
2017,Middlesbrough FC,19,28,104.6,27.3, Álvaro Negredo,186
2017,Middlesbrough FC,19,28,104.6,27.3, Barragán,186
2017,Middlesbrough FC,19,28,104.6,27.3,Patrick Bamford,185
2017,Middlesbrough FC,19,28,104.6,27.3,Marten de Roon,185
2017,Middlesbrough FC,19,28,104.6,27.3,Ben Gibson,185
2017,Middlesbrough FC,19,28,104.6,27.3,Cristhian Stuani,184
2017,Middlesbrough FC,19,28,104.6,27.3,Gastón Ramírez,183
2017,Middlesbrough FC,19,28,104.6,27.3, Víctor Valdés,183
2017,Middlesbrough FC,19,28,104.6,27.3,Calum Chambers,182
2017,Middlesbrough FC,19,28,104.6,27.3,Viktor Fischer,181
2017,Middlesbrough FC,19,28,104.6,27.3,Stewart Downing,180
2017,Middlesbrough FC,19,28,104.6,27.3,James Husband,179
2017,Middlesbrough FC,19,28,104.6,27.3, Adama Traoré,178
2017,Middlesbrough FC,19,28,104.6,27.3,Adlène Guédioura,178
2017,Middlesbrough FC,19,28,104.6,27.3,Grant Leadbitter,177
2017,Middlesbrough FC,19,28,104.6,27.3,Adam Clayton,175
2017,Middlesbrough FC,19,28,104.6,27.3,Adam Forshaw,175
2017,Middlesbrough FC,19,28,104.6,27.3, Fábio,172
2017,Sunderland AFC,20,24,99.9,26.8,Jan Kirchhoff,195
2017,Sunderland AFC,20,24,99.9,26.8, Mika,195
2017,Sunderland AFC,20,24,99.9,26.8,Papy Djilobodji,193
2017,Sunderland AFC,20,24,99.9,26.8,John O'Shea,192
2017,Sunderland AFC,20,24,99.9,26.8,Victor Anichebe,190
2017,Sunderland AFC,20,24,99.9,26.8,Lamine Koné,189
2017,Sunderland AFC,20,24,99.9,26.8,Vito Mannone,189
2017,Sunderland AFC,20,24,99.9,26.8,Paddy McNair,189
2017,Sunderland AFC,20,24,99.9,26.8,Joleon Lescott,188
2017,Sunderland AFC,20,24,99.9,26.8,Jack Rodwell,188
2017,Sunderland AFC,20,24,99.9,26.8,Max Stryjek,188
2017,Sunderland AFC,20,24,99.9,26.8,Adnan Januzaj,186
2017,Sunderland AFC,20,24,99.9,26.8,Jordan Pickford,185
2017,Sunderland AFC,20,24,99.9,26.8,Jason Denayer,184
2017,Sunderland AFC,20,24,99.9,26.8,Darron Gibson,183
2017,Sunderland AFC,20,24,99.9,26.8,Billy Jones,181
2017,Sunderland AFC,20,24,99.9,26.8,Josh Maja,181
2017,Sunderland AFC,20,24,99.9,26.8,Fabio Borini,180
2017,Sunderland AFC,20,24,99.9,26.8,Didier Ndong,180
2017,Sunderland AFC,20,24,99.9,26.8,Josh Robson,180
2017,Sunderland AFC,20,24,99.9,26.8,Lee Cattermole,178
2017,Sunderland AFC,20,24,99.9,26.8,Sebastian Larsson,178
2017,Sunderland AFC,20,24,99.9,26.8,Donald Love,178
2017,Sunderland AFC,20,24,99.9,26.8, Manquillo,178
2017,Sunderland AFC,20,24,99.9,26.8,Ethan Robson,178
2017,Sunderland AFC,20,24,99.9,26.8,Wahbi Khazri,176
2017,Sunderland AFC,20,24,99.9,26.8,Steven Pienaar,176
2017,Sunderland AFC,20,24,99.9,26.8,Joel Asoro,175
2017,Sunderland AFC,20,24,99.9,26.8,Duncan Watmore,175
2017,Sunderland AFC,20,24,99.9,26.8,Elliot Embleton,173
2017,Sunderland AFC,20,24,99.9,26.8,Lynden Gooch,173
2017,Sunderland AFC,20,24,99.9,26.8,Rees Greenwood,173
2017,Sunderland AFC,20,24,99.9,26.8,George Honeyman,173
2017,Sunderland AFC,20,24,99.9,26.8,Bryan Oviedo,172
2017,Sunderland AFC,20,24,99.9,26.8,Jermain Defoe,171
2018,Manchester City,1,100,149.4,26.4,Tosin Adarabioyo,196
2018,Manchester City,1,100,149.4,26.4,Vincent Kompany,190
2018,Manchester City,1,100,149.4,26.4,Aymeric Laporte,190
2018,Manchester City,1,100,149.4,26.4, Ederson,188
2018,Manchester City,1,100,149.4,26.4,John Stones,188
2018,Manchester City,1,100,149.4,26.4,Yaya Touré,188
2018,Manchester City,1,100,149.4,26.4,Benjamin Mendy,185
2018,Manchester City,1,100,149.4,26.4,Lukas Nmecha,185
2018,Manchester City,1,100,149.4,26.4,Claudio Bravo,184
2018,Manchester City,1,100,149.4,26.4, Danilo,184
2018,Manchester City,1,100,149.4,26.4,Nicolás Otamendi,183
2018,Manchester City,1,100,149.4,26.4,Leroy Sané,183
2018,Manchester City,1,100,149.4,26.4,Kevin De Bruyne,181
2018,Manchester City,1,100,149.4,26.4,Demeaco Duhaney,180
2018,Manchester City,1,100,149.4,26.4,İlkay Gündoğan,180
2018,Manchester City,1,100,149.4,26.4, Fernandinho,179
2018,Manchester City,1,100,149.4,26.4,Tom Dele-Bashiru,178
2018,Manchester City,1,100,149.4,26.4,Kyle Walker,178
2018,Manchester City,1,100,149.4,26.4, Gabriel Jesus,175
2018,Manchester City,1,100,149.4,26.4,Oleksandr Zinchenko,175
2018,Manchester City,1,100,149.4,26.4,Fabian Delph,174
2018,Manchester City,1,100,149.4,26.4,Sergio Agüero,173
2018,Manchester City,1,100,149.4,26.4, Bernardo Silva,173
2018,Manchester City,1,100,149.4,26.4,Raheem Sterling,172
2018,Manchester City,1,100,149.4,26.4, Brahim Díaz,171
2018,Manchester City,1,100,149.4,26.4,Phil Foden,171
2018,Manchester City,1,100,149.4,26.4, David Silva,170
2018,Manchester United,2,81,149.8,26.7,Marouane Fellaini,194
2018,Manchester United,2,81,149.8,26.7,Nemanja Matić,194
2018,Manchester United,2,81,149.8,26.7,Chris Smalling,194
2018,Manchester United,2,81,149.8,26.7, De Gea,192
2018,Manchester United,2,81,149.8,26.7,Romelu Lukaku,192
2018,Manchester United,2,81,149.8,26.7,Sergio Romero,192
2018,Manchester United,2,81,149.8,26.7,Scott McTominay,191
2018,Manchester United,2,81,149.8,26.7,Paul Pogba,191
2018,Manchester United,2,81,149.8,26.7, Joel Pereira,189
2018,Manchester United,2,81,149.8,26.7,Eric Bailly,187
2018,Manchester United,2,81,149.8,26.7,Ethan Hamilton,187
2018,Manchester United,2,81,149.8,26.7,Victor Lindelöf,187
2018,Manchester United,2,81,149.8,26.7,Michael Carrick,186
2018,Manchester United,2,81,149.8,26.7,Marcos Rojo,186
2018,Manchester United,2,81,149.8,26.7,Phil Jones,185
2018,Manchester United,2,81,149.8,26.7,Marcus Rashford,185
2018,Manchester United,2,81,149.8,26.7,Cameron Borthwick-Jackson,183
2018,Manchester United,2,81,149.8,26.7, Ander Herrera,182
2018,Manchester United,2,81,149.8,26.7,Matteo Darmian,182
2018,Manchester United,2,81,149.8,26.7,Anthony Martial,181
2018,Manchester United,2,81,149.8,26.7,Daley Blind,180
2018,Manchester United,2,81,149.8,26.7,Antonio Valencia,180
2018,Manchester United,2,81,149.8,26.7,Luke Shaw,178
2018,Manchester United,2,81,149.8,26.7,Jesse Lingard,175
2018,Manchester United,2,81,149.8,26.7,Ashley Young,175
2018,Manchester United,2,81,149.8,26.7, Juan Mata,170
2018,Manchester United,2,81,149.8,26.7,Alexis Sánchez,169
2018,Manchester United,2,81,149.8,26.7,Angel Gomes,168
2018,Tottenham Hotspur,3,77,144.4,25.8,Paulo Gazzaniga,196
2018,Tottenham Hotspur,3,77,144.4,25.8, Llorente,195
2018,Tottenham Hotspur,3,77,144.4,25.8,Eric Dier,191
2018,Tottenham Hotspur,3,77,144.4,25.8,Jan Vertonghen,189
2018,Tottenham Hotspur,3,77,144.4,25.8,Alfie Whiteman,189
2018,Tottenham Hotspur,3,77,144.4,25.8,Dele Alli,188
2018,Tottenham Hotspur,3,77,144.4,25.8,Harry Kane,188
2018,Tottenham Hotspur,3,77,144.4,25.8,Hugo Lloris,188
2018,Tottenham Hotspur,3,77,144.4,25.8,Victor Wanyama,188
2018,Tottenham Hotspur,3,77,144.4,25.8,Juan Foyth,187
2018,Tottenham Hotspur,3,77,144.4,25.8,Davinson Sánchez,187
2018,Tottenham Hotspur,3,77,144.4,25.8,Moussa Sissoko,187
2018,Tottenham Hotspur,3,77,144.4,25.8,Toby Alderweireld,186
2018,Tottenham Hotspur,3,77,144.4,25.8,Érik Lamela,184
2018,Tottenham Hotspur,3,77,144.4,25.8,Heung-min Son,184
2018,Tottenham Hotspur,3,77,144.4,25.8,Michel Vorm,183
2018,Tottenham Hotspur,3,77,144.4,25.8,Christian Eriksen,182
2018,Tottenham Hotspur,3,77,144.4,25.8,Tashan Oakley-Boothe,182
2018,Tottenham Hotspur,3,77,144.4,25.8,Ben Davies,181
2018,Tottenham Hotspur,3,77,144.4,25.8,Anthony Georgiou,179
2018,Tottenham Hotspur,3,77,144.4,25.8,Harry Winks,178
2018,Tottenham Hotspur,3,77,144.4,25.8,Mousa Dembélé,177
2018,Tottenham Hotspur,3,77,144.4,25.8,Sèrge Aurier,176
2018,Tottenham Hotspur,3,77,144.4,25.8,Kazaiah Sterling,175
2018,Tottenham Hotspur,3,77,144.4,25.8,Danny Rose,173
2018,Tottenham Hotspur,3,77,144.4,25.8,Kieran Trippier,173
