Year,Team,Position,Points,Profit(£),Age,Name,Annual Salary(£)
2019,Manchester City,1,98,147.5,26.7,Aguero,13000000
2019,Manchester City,1,98,147.5,26.7,Silva,11440000
2019,Manchester City,1,98,147.5,26.7,Sterling,9360000
2019,Manchester City,1,98,147.5,26.7,Luis Roza,7800000
2019,Manchester City,1,98,147.5,26.7,Silva,6240000
2019,Manchester City,1,98,147.5,26.7,Gundogan,6240000
2019,Manchester City,1,98,147.5,26.7,Otamendi,6240000
2019,Manchester City,1,98,147.5,26.7,Mahrez,6240000
2019,Manchester City,1,98,147.5,26.7,Kompany,6240000
2019,Manchester City,1,98,147.5,26.7,Mangala,5200000
2019,Manchester City,1,98,147.5,26.7,Stones,5200000
2019,Manchester City,1,98,147.5,26.7,Walker,5200000
2019,Manchester City,1,98,147.5,26.7,Mendy,4680000
2019,Manchester City,1,98,147.5,26.7,Delph,4680000
2019,Manchester City,1,98,147.5,26.7,Jesus,4680000
2019,Manchester City,1,98,147.5,26.7,Sane,4680000
2019,Manchester City,1,98,147.5,26.7,Bravo,4160000
2019,Manchester City,1,98,147.5,26.7,Luiz da Silva,4160000
2019,Manchester City,1,98,147.5,26.7,Laporte,3380000
2019,Manchester City,1,98,147.5,26.7,Moraes,3380000
2019,Manchester City,1,98,147.5,26.7,Moreno,2340000
2019,Manchester City,1,98,147.5,26.7,Sandler,1976000
2019,Manchester City,1,98,147.5,26.7,Adarabioyo,1560000
2019,Liverpool FC,2,97,149.0,26.1,Salah,10400000
2019,Liverpool FC,2,97,149.0,26.1,Firmino,9360000
2019,Liverpool FC,2,97,149.0,26.1,Van Dijk,9360000
2019,Liverpool FC,2,97,149.0,26.1,Milner,7280000
2019,Liverpool FC,2,97,149.0,26.1,Henderson,7280000
2019,Liverpool FC,2,97,149.0,26.1,Sturridge,6760000
2019,Liverpool FC,2,97,149.0,26.1,Oxlade-Chamberlain,6240000
2019,Liverpool FC,2,97,149.0,26.1,Keita,6240000
2019,Liverpool FC,2,97,149.0,26.1,Lallana,5720000
2019,Liverpool FC,2,97,149.0,26.1,Lovren,5200000
2019,Liverpool FC,2,97,149.0,26.1,Tavares,5200000
2019,Liverpool FC,2,97,149.0,26.1,Matip,5200000
2019,Liverpool FC,2,97,149.0,26.1,Mane,5200000
2019,Liverpool FC,2,97,149.0,26.1,Becker,4680000
2019,Liverpool FC,2,97,149.0,26.1,Wijnaldum,4680000
2019,Liverpool FC,2,97,149.0,26.1,Shaqiri,4160000
2019,Liverpool FC,2,97,149.0,26.1,Ings,3900000
2019,Liverpool FC,2,97,149.0,26.1,Markovic,3900000
2019,Liverpool FC,2,97,149.0,26.1,Clyne,3640000
2019,Liverpool FC,2,97,149.0,26.1,Moreno,3380000
2019,Liverpool FC,2,97,149.0,26.1,Mignolet,3120000
2019,Liverpool FC,2,97,149.0,26.1,Robertson,2600000
2019,Liverpool FC,2,97,149.0,26.1,Alexander-Arnold,2600000
2019,Liverpool FC,2,97,149.0,26.1,Origi,2340000
2019,Liverpool FC,2,97,149.0,26.1,Gomez,1560000
2019,Liverpool FC,2,97,149.0,26.1,Solanke,1300000
2019,Liverpool FC,2,97,149.0,26.1,Karius,1300000
2019,Liverpool FC,2,97,149.0,26.1,Bogdan,1248000
2019,Chelsea FC,3,72,142.6,27.3,Kante,15080000
2019,Chelsea FC,3,72,142.6,27.3,Hazard,11700000
2019,Chelsea FC,3,72,142.6,27.3,Fàbregas,8112000
2019,Chelsea FC,3,72,142.6,27.3,Azpilicueta,7800000
2019,Chelsea FC,3,72,142.6,27.3,Arrizabalaga,7800000
2019,Chelsea FC,3,72,142.6,27.3,da Silva,7200000
2019,Chelsea FC,3,72,142.6,27.3,Drinkwater,6240000
2019,Chelsea FC,3,72,142.6,27.3,Luiz,6240000
2019,Chelsea FC,3,72,142.6,27.3,Giroud,6240000
2019,Chelsea FC,3,72,142.6,27.3,Luiz Frello Filho,5720000
2019,Chelsea FC,3,72,142.6,27.3,Bakayoko,5720000
2019,Chelsea FC,3,72,142.6,27.3,Rudiger,5200000
2019,Chelsea FC,3,72,142.6,27.3,Cahill,5200000
2019,Chelsea FC,3,72,142.6,27.3,Alonso,5200000
2019,Chelsea FC,3,72,142.6,27.3,Barkley,5000000
2019,Chelsea FC,3,72,142.6,27.3,Batshuayi,4680000
2019,Chelsea FC,3,72,142.6,27.3,Rahman,4472000
2019,Chelsea FC,3,72,142.6,27.3,Christensen,4160000
2019,Chelsea FC,3,72,142.6,27.3,Pulisic,3900000
2019,Chelsea FC,3,72,142.6,27.3,Kovacic,3900000
2019,Chelsea FC,3,72,142.6,27.3,Moses,3900000
2019,Chelsea FC,3,72,142.6,27.3,Zappacosta,3640000
2019,Chelsea FC,3,72,142.6,27.3,Rodríguez Ledesma,3000000
2019,Chelsea FC,3,72,142.6,27.3,Abraham,3000000
2019,Chelsea FC,3,72,142.6,27.3,Palmieri,2288000
2019,Chelsea FC,3,72,142.6,27.3,Zouma,2080000
2019,Chelsea FC,3,72,142.6,27.3,Caballero,2080000
2019,Chelsea FC,3,72,142.6,27.3,Loftus-Cheek,1820000
2019,Chelsea FC,3,72,142.6,27.3,van Ginkel,1450000
2019,Chelsea FC,3,72,142.6,27.3,Brown,1300000
2019,Chelsea FC,3,72,142.6,27.3,Green,1300000
2019,Chelsea FC,3,72,142.6,27.3,Kenedy,1300000
2019,Chelsea FC,3,72,142.6,27.3,Kalas,1196000
2019,Tottenham Hotspur,4,71,141.8,26.8,Kane,10400000
2019,Tottenham Hotspur,4,71,141.8,26.8,Son,7280000
2019,Tottenham Hotspur,4,71,141.8,26.8,Alli,5200000
2019,Tottenham Hotspur,4,71,141.8,26.8,Lloris,5200000
2019,Tottenham Hotspur,4,71,141.8,26.8,Vertonghen,5200000
2019,Tottenham Hotspur,4,71,141.8,26.8,Lamela,4160000
2019,Tottenham Hotspur,4,71,141.8,26.8,Moura,4160000
2019,Tottenham Hotspur,4,71,141.8,26.8,Sissoko,4160000
2019,Tottenham Hotspur,4,71,141.8,26.8,Eriksen,3900000
2019,Tottenham Hotspur,4,71,141.8,26.8,Llorente,3900000
2019,Tottenham Hotspur,4,71,141.8,26.8,Aurier,3640000
2019,Tottenham Hotspur,4,71,141.8,26.8,Sanchez,3380000
2019,Tottenham Hotspur,4,71,141.8,26.8,Trippier,3380000
2019,Tottenham Hotspur,4,71,141.8,26.8,Wanyama,3380000
2019,Tottenham Hotspur,4,71,141.8,26.8,Davies,3120000
2019,Tottenham Hotspur,4,71,141.8,26.8,Rose,3120000
2019,Tottenham Hotspur,4,71,141.8,26.8,Dier,3120000
2019,Tottenham Hotspur,4,71,141.8,26.8,Winks,2600000
2019,Tottenham Hotspur,4,71,141.8,26.8,Vorm,2080000
2019,Tottenham Hotspur,4,71,141.8,26.8,N'Koudou,1820000
2019,Tottenham Hotspur,4,71,141.8,26.8,Janssen,1768000
2019,Tottenham Hotspur,4,71,141.8,26.8,Onomah,1560000
2019,Arsenal FC,5,70,138.8,26.7,Ozil,18200000
2019,Arsenal FC,5,70,138.8,26.7,Aubameyang,10400000
2019,Arsenal FC,5,70,138.8,26.7,Lacazette,9467273
2019,Arsenal FC,5,70,138.8,26.7,Mkhitaryan,9360000
2019,Arsenal FC,5,70,138.8,26.7,Welbeck,6500000
2019,Arsenal FC,5,70,138.8,26.7,Ramsey,6240000
2019,Arsenal FC,5,70,138.8,26.7,Bellerin,5720000
2019,Arsenal FC,5,70,138.8,26.7,Cech,5720000
2019,Arsenal FC,5,70,138.8,26.7,Leno,5200000
2019,Arsenal FC,5,70,138.8,26.7,Xhaka,5200000
2019,Arsenal FC,5,70,138.8,26.7,Kolasinac,5200000
2019,Arsenal FC,5,70,138.8,26.7,Papastathopoulos,4784000
2019,Arsenal FC,5,70,138.8,26.7,Koscielny,4680000
2019,Arsenal FC,5,70,138.8,26.7,Mustafi,4680000
2019,Arsenal FC,5,70,138.8,26.7,Torreira,3900000
2019,Arsenal FC,5,70,138.8,26.7,Lichtsteiner,3900000
2019,Arsenal FC,5,70,138.8,26.7,Monreal,3640000
2019,Arsenal FC,5,70,138.8,26.7,Elneny,2730000
2019,Arsenal FC,5,70,138.8,26.7,Maitland-Niles,2704000
2019,Arsenal FC,5,70,138.8,26.7,Iwobi,2600000
2019,Arsenal FC,5,70,138.8,26.7,Chambers,2600000
2019,Arsenal FC,5,70,138.8,26.7,Jenkinson,2340000
2019,Arsenal FC,5,70,138.8,26.7,Nketiah,2340000
2019,Arsenal FC,5,70,138.8,26.7,Ospina,2080000
2019,Arsenal FC,5,70,138.8,26.7,Guendouzi,2080000
2019,Arsenal FC,5,70,138.8,26.7,Mavropanos,1300000
2019,Arsenal FC,5,70,138.8,26.7,Bielik,1300000
2019,Manchester United,6,66,139.1,26.3,Sanchez,18200000
2019,Manchester United,6,66,139.1,26.3,Pogba,15080000
2019,Manchester United,6,66,139.1,26.3,De Gea,10400000
2019,Manchester United,6,66,139.1,26.3,Mata,8320000
2019,Manchester United,6,66,139.1,26.3,Shaw,7800000
2019,Manchester United,6,66,139.1,26.3,de Paula Santos,6240000
2019,Manchester United,6,66,139.1,26.3,Matic,6240000
2019,Manchester United,6,66,139.1,26.3,Herrera,5980000
2019,Manchester United,6,66,139.1,26.3,Fellaini,5200000
2019,Manchester United,6,66,139.1,26.3,Valencia,4420000
2019,Manchester United,6,66,139.1,26.3,Smalling,4160000
2019,Manchester United,6,66,139.1,26.3,Bailly,4160000
2019,Manchester United,6,66,139.1,26.3,Rojo,4160000
2019,Manchester United,6,66,139.1,26.3,Lingard,3900000
2019,Manchester United,6,66,139.1,26.3,Jones,3900000
2019,Manchester United,6,66,139.1,26.3,Romero,3640000
2019,Manchester United,6,66,139.1,26.3,Darmian,2340000
2019,Manchester United,6,66,139.1,26.3,Pereira,1560000
2019,Manchester United,6,66,139.1,26.3,Grant,1560000
2019,Manchester United,6,66,139.1,26.3,Dalot,1300000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Moutinho,5200000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Patricio,5200000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Neves,2600000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Boly,2600000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Jota,2340000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Traore,2236000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Jimenez,2132000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Dendoncker,1972000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Castro,1907000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Ruddy,1820000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Costa,1690000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Vinagre,1560000
2019,Wolverhampton Wanderers,7,57,123.9,26.1,Cavaleiro,1450000
2019,Everton FC,8,54,125.3,25.7,Anicio Caldeira Duarte,6240000
2019,Everton FC,8,54,125.3,25.7,Mina,6240000
2019,Everton FC,8,54,125.3,25.7,Gomes,5800000
2019,Everton FC,8,54,125.3,25.7,Sigurdsson,5200000
2019,Everton FC,8,54,125.3,25.7,Pickford,5200000
2019,Everton FC,8,54,125.3,25.7,Schneiderlin,5200000
2019,Everton FC,8,54,125.3,25.7,Walcott,5200000
2019,Everton FC,8,54,125.3,25.7,Digne,4680000
2019,Everton FC,8,54,125.3,25.7,de Andrade,4680000
2019,Everton FC,8,54,125.3,25.7,Bolasie,3900000
2019,Everton FC,8,54,125.3,25.7,Williams,3640000
2019,Everton FC,8,54,125.3,25.7,Gueye,3640000
2019,Everton FC,8,54,125.3,25.7,Mirallas,3640000
2019,Everton FC,8,54,125.3,25.7,Baines,3640000
2019,Everton FC,8,54,125.3,25.7,Ramírez,3380000
2019,Everton FC,8,54,125.3,25.7,Tosun,3120000
2019,Everton FC,8,54,125.3,25.7,Keane,3120000
2019,Everton FC,8,54,125.3,25.7,Niasse,2860000
2019,Everton FC,8,54,125.3,25.7,Coleman,2860000
2019,Everton FC,8,54,125.3,25.7,McCarthy,2600000
2019,Everton FC,8,54,125.3,25.7,Jagielka,2600000
2019,Everton FC,8,54,125.3,25.7,Martina,1820000
2019,Everton FC,8,54,125.3,25.7,Onyekuru,1612000
2019,Everton FC,8,54,125.3,25.7,Stekelenburg,1560000
2019,Everton FC,8,54,125.3,25.7,Besic,1560000
2019,Everton FC,8,54,125.3,25.7,Garbutt,1456000
2019,Everton FC,8,54,125.3,25.7,Holgate,1300000
2019,Everton FC,8,54,125.3,25.7,Vlasic,1300000
2019,Everton FC,8,54,125.3,25.7,Davies,1300000
2019,Everton FC,8,54,125.3,25.7,Lookman,1196000
2019,Everton FC,8,54,125.3,25.7,Galloway,1196000
2019,Leicester City,9,52,120.1,25.9,Vardy,7280000
2019,Leicester City,9,52,120.1,25.9,Schmeichel,6760000
2019,Leicester City,9,52,120.1,25.9,Maguire,4680000
2019,Leicester City,9,52,120.1,25.9,Silva,4160000
2019,Leicester City,9,52,120.1,25.9,Slimani,4160000
2019,Leicester City,9,52,120.1,25.9,Evans,4160000
2019,Leicester City,9,52,120.1,25.9,Ndidi,3900000
2019,Leicester City,9,52,120.1,25.9,Pereira,3640000
2019,Leicester City,9,52,120.1,25.9,Chilwell,3380000
2019,Leicester City,9,52,120.1,25.9,Iheanacho,3120000
2019,Leicester City,9,52,120.1,25.9,Morgan,3120000
2019,Leicester City,9,52,120.1,25.9,Gray,2860000
2019,Leicester City,9,52,120.1,25.9,Maddison,2860000
2019,Leicester City,9,52,120.1,25.9,Iborra,2860000
2019,Leicester City,9,52,120.1,25.9,Fuchs,2600000
2019,Leicester City,9,52,120.1,25.9,Mendy,2600000
2019,Leicester City,9,52,120.1,25.9,Soyuncu,2340000
2019,Leicester City,9,52,120.1,25.9,Simpson,2340000
2019,Leicester City,9,52,120.1,25.9,Albrighton,2340000
2019,Leicester City,9,52,120.1,25.9,Ghezzal,2340000
2019,Leicester City,9,52,120.1,25.9,King,2080000
2019,Leicester City,9,52,120.1,25.9,Benalouane,2080000
2019,Leicester City,9,52,120.1,25.9,Okazaki,1820000
2019,Leicester City,9,52,120.1,25.9,James,1664000
2019,Leicester City,9,52,120.1,25.9,Kapustka,1560000
2019,Leicester City,9,52,120.1,25.9,Jakupovic,1196000
2019,West Ham United,10,52,119.3,27.6,Chicharito Hernandez,7280000
2019,West Ham United,10,52,119.3,27.6,Yarmolenko,5980000
2019,West Ham United,10,52,119.3,27.6,Wilshere,5200000
2019,West Ham United,10,52,119.3,27.6,Arnautovic,5200000
2019,West Ham United,10,52,119.3,27.6,Carroll,4680000
2019,West Ham United,10,52,119.3,27.6,Anderson,4420000
2019,West Ham United,10,52,119.3,27.6,Perez,4160000
2019,West Ham United,10,52,119.3,27.6,Zabaleta,3900000
2019,West Ham United,10,52,119.3,27.6,Ogbonna,3640000
2019,West Ham United,10,52,119.3,27.6,Lanzini,3640000
2019,West Ham United,10,52,119.3,27.6,Antonio,3640000
2019,West Ham United,10,52,119.3,27.6,Reid,3640000
2019,West Ham United,10,52,119.3,27.6,Diop,3484000
2019,West Ham United,10,52,119.3,27.6,Fabianski,3380000
2019,West Ham United,10,52,119.3,27.6,Obiang,2860000
2019,West Ham United,10,52,119.3,27.6,Cresswell,2600000
2019,West Ham United,10,52,119.3,27.6,San Miguel del Castillo,2600000
2019,West Ham United,10,52,119.3,27.6,Sanchez,2600000
2019,West Ham United,10,52,119.3,27.6,Noble,2600000
2019,West Ham United,10,52,119.3,27.6,Masuaku,2080000
2019,West Ham United,10,52,119.3,27.6,Balbuena,2080000
2019,West Ham United,10,52,119.3,27.6,Snodgrass,2080000
2019,West Ham United,10,52,119.3,27.6,Fredericks,2080000
2019,West Ham United,10,52,119.3,27.6,Fernandes,1560000
2019,West Ham United,10,52,119.3,27.6,Byram,1560000
2019,Watford FC,11,50,110.7,28.5,Doucouré,3640000
2019,Watford FC,11,50,110.7,28.5,Gray,3640000
2019,Watford FC,11,50,110.7,28.5,Deeney,3380000
2019,Watford FC,11,50,110.7,28.5,Deulofeu,3120000
2019,Watford FC,11,50,110.7,28.5,Cleverley,2600000
2019,Watford FC,11,50,110.7,28.5,Janmaat,2340000
2019,Watford FC,11,50,110.7,28.5,Pereyra,2340000
2019,Watford FC,11,50,110.7,28.5,Prodl,2340000
2019,Watford FC,11,50,110.7,28.5,Capoue,2080000
2019,Watford FC,11,50,110.7,28.5,Gomes,1820000
2019,Watford FC,11,50,110.7,28.5,Chalobah,1820000
2019,Watford FC,11,50,110.7,28.5,Okaka,1820000
2019,Watford FC,11,50,110.7,28.5,Kaboul,1820000
2019,Watford FC,11,50,110.7,28.5,Foster,1560000
2019,Watford FC,11,50,110.7,28.5,Kabasele,1560000
2019,Watford FC,11,50,110.7,28.5,Success,1560000
2019,Watford FC,11,50,110.7,28.5,Holebas,1560000
2019,Watford FC,11,50,110.7,28.5,Hughes,1560000
2019,Watford FC,11,50,110.7,28.5,Masina,1456000
2019,Watford FC,11,50,110.7,28.5,Britos,1300000
2019,Watford FC,11,50,110.7,28.5,Cathcart,1200000
2019,Watford FC,11,50,110.7,28.5,Navarro,1196000
2019,Crystal Palace,12,49,111.1,27.4,Zaha,6760000
2019,Crystal Palace,12,49,111.1,27.4,Meyer,6500000
2019,Crystal Palace,12,49,111.1,27.4,Benteke,6240000
2019,Crystal Palace,12,49,111.1,27.4,Sakho,5200000
2019,Crystal Palace,12,49,111.1,27.4,Kouyate,3380000
2019,Crystal Palace,12,49,111.1,27.4,Wickham,3120000
2019,Crystal Palace,12,49,111.1,27.4,Dann,3120000
2019,Crystal Palace,12,49,111.1,27.4,Guaita,3120000
2019,Crystal Palace,12,49,111.1,27.4,Schlupp,2912000
2019,Crystal Palace,12,49,111.1,27.4,Townsend,2860000
2019,Crystal Palace,12,49,111.1,27.4,Riedewald,2860000
2019,Crystal Palace,12,49,111.1,27.4,McArthur,2860000
2019,Crystal Palace,12,49,111.1,27.4,Milivojevic,2860000
2019,Crystal Palace,12,49,111.1,27.4,Van Aanholt,2860000
2019,Crystal Palace,12,49,111.1,27.4,Tomkins,2600000
2019,Crystal Palace,12,49,111.1,27.4,Hennessey,2080000
2019,Crystal Palace,12,49,111.1,27.4,Puncheon,1820000
2019,Crystal Palace,12,49,111.1,27.4,Ward,1820000
2019,Crystal Palace,12,49,111.1,27.4,Souare,1560000
2019,Crystal Palace,12,49,111.1,27.4,Mutch,1456000
2019,Crystal Palace,12,49,111.1,27.4,Speroni,1300000
2019,Crystal Palace,12,49,111.1,27.4,Kelly,1300000
2019,Newcastle United,13,45,116.9,26.9,Shelvey,3640000
2019,Newcastle United,13,45,116.9,26.9,Muto,2808000
2019,Newcastle United,13,45,116.9,26.9,Perez,2340000
2019,Newcastle United,13,45,116.9,26.9,Ritchie,2340000
2019,Newcastle United,13,45,116.9,26.9,Diame,2340000
2019,Newcastle United,13,45,116.9,26.9,Fernandez,2236000
2019,Newcastle United,13,45,116.9,26.9,Gayle,2080000
2019,Newcastle United,13,45,116.9,26.9,Schar,2080000
2019,Newcastle United,13,45,116.9,26.9,Lascelles,2080000
2019,Newcastle United,13,45,116.9,26.9,Mato,2080000
2019,Newcastle United,13,45,116.9,26.9,Sung-yueng,2080000
2019,Newcastle United,13,45,116.9,26.9,Lejeune,1976000
2019,Newcastle United,13,45,116.9,26.9,Dubravka,1976000
2019,Newcastle United,13,45,116.9,26.9,Clark,1820000
2019,Newcastle United,13,45,116.9,26.9,Saivet,1820000
2019,Newcastle United,13,45,116.9,26.9,Colback,1820000
2019,Newcastle United,13,45,116.9,26.9,Manquillo,1820000
2019,Newcastle United,13,45,116.9,26.9,Dummett,1820000
2019,Newcastle United,13,45,116.9,26.9,Atsu,1560000
2019,Newcastle United,13,45,116.9,26.9,Yedlin,1560000
2019,Newcastle United,13,45,116.9,26.9,Murphy,1300000
2019,Newcastle United,13,45,116.9,26.9,Darlow,1300000
2019,Newcastle United,13,45,116.9,26.9,Elliot,1300000
2019,Newcastle United,13,45,116.9,26.9,Hayden,1144000
2019,AFC Bournemouth,14,45,105.0,26.6,Begovic,3640000
2019,AFC Bournemouth,14,45,105.0,26.6,Defoe,3380000
2019,AFC Bournemouth,14,45,105.0,26.6,Lerma,2600000
2019,AFC Bournemouth,14,45,105.0,26.6,King,2340000
2019,AFC Bournemouth,14,45,105.0,26.6,Cook,2340000
2019,AFC Bournemouth,14,45,105.0,26.6,Boruc,2080000
2019,AFC Bournemouth,14,45,105.0,26.6,Wilson,2080000
2019,AFC Bournemouth,14,45,105.0,26.6,Arter,2080000
2019,AFC Bournemouth,14,45,105.0,26.6,Ake,2080000
2019,AFC Bournemouth,14,45,105.0,26.6,Ibe,1976000
2019,AFC Bournemouth,14,45,105.0,26.6,Smith,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Surman,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Daniels,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Gosling,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Stanislas,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Cook,1820000
2019,AFC Bournemouth,14,45,105.0,26.6,Francis,1560000
2019,AFC Bournemouth,14,45,105.0,26.6,Fraser,1404000
2019,AFC Bournemouth,14,45,105.0,26.6,Smith,1300000
2019,AFC Bournemouth,14,45,105.0,26.6,Pugh,1300000
2019,Burnley FC,15,40,104.3,28.0,Wood,2600000
2019,Burnley FC,15,40,104.3,28.0,Tarkowski,2600000
2019,Burnley FC,15,40,104.3,28.0,Hart,2340000
2019,Burnley FC,15,40,104.3,28.0,Defour,2340000
2019,Burnley FC,15,40,104.3,28.0,Heaton,2200000
2019,Burnley FC,15,40,104.3,28.0,Barnes,2080000
2019,Burnley FC,15,40,104.3,28.0,Gibson,2080000
2019,Burnley FC,15,40,104.3,28.0,Cork,1976000
2019,Burnley FC,15,40,104.3,28.0,Lennon,1820000
2019,Burnley FC,15,40,104.3,28.0,Hendrick,1820000
2019,Burnley FC,15,40,104.3,28.0,Vydra,1820000
2019,Burnley FC,15,40,104.3,28.0,Pope,1820000
2019,Burnley FC,15,40,104.3,28.0,Brady,1820000
2019,Burnley FC,15,40,104.3,28.0,Westwood,1612000
2019,Burnley FC,15,40,104.3,28.0,Berg Gudmundsson,1560000
2019,Burnley FC,15,40,104.3,28.0,Walters,1560000
2019,Burnley FC,15,40,104.3,28.0,Ward,1456000
2019,Burnley FC,15,40,104.3,28.0,Taylor,1300000
2019,Burnley FC,15,40,104.3,28.0,Lowton,1300000
2019,Burnley FC,15,40,104.3,28.0,Wells,1300000
2019,Burnley FC,15,40,104.3,28.0,Bardsley,1300000
2019,Burnley FC,15,40,104.3,28.0,Vokes,1300000
2019,Burnley FC,15,40,104.3,28.0,Long,1200000
2019,Burnley FC,15,40,104.3,28.0,Long,1200000
2019,Southampton FC,16,39,101.2,25.4,Gabbiadini,4160000
2019,Southampton FC,16,39,101.2,25.4,Austin,3640000
2019,Southampton FC,16,39,101.2,25.4,Forster,3640000
2019,Southampton FC,16,39,101.2,25.4,Bertrand,3640000
2019,Southampton FC,16,39,101.2,25.4,Soares,3380000
2019,Southampton FC,16,39,101.2,25.4,Lemina,3380000
2019,Southampton FC,16,39,101.2,25.4,Romeu,3380000
2019,Southampton FC,16,39,101.2,25.4,Boufal,3380000
2019,Southampton FC,16,39,101.2,25.4,Vestergaard,3120000
2019,Southampton FC,16,39,101.2,25.4,Elyounoussi,3120000
2019,Southampton FC,16,39,101.2,25.4,Redmond,3120000
2019,Southampton FC,16,39,101.2,25.4,Long,3120000
2019,Southampton FC,16,39,101.2,25.4,Davis,3120000
2019,Southampton FC,16,39,101.2,25.4,Hoedt,3120000
2019,Southampton FC,16,39,101.2,25.4,McCarthy,2600000
2019,Southampton FC,16,39,101.2,25.4,Clasie,2600000
2019,Southampton FC,16,39,101.2,25.4,Yoshida,2600000
2019,Southampton FC,16,39,101.2,25.4,Hojbjerg,2600000
2019,Southampton FC,16,39,101.2,25.4,Armstrong,2600000
2019,Southampton FC,16,39,101.2,25.4,Stephens,2496000
2019,Southampton FC,16,39,101.2,25.4,Ward-Prowse,2340000
2019,Southampton FC,16,39,101.2,25.4,Gunn,2080000
2019,Southampton FC,16,39,101.2,25.4,Gallagher,2080000
2019,Southampton FC,16,39,101.2,25.4,Targett,1820000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Jahanbakhsh,2600000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Montoya,2600000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Gross,2600000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Propper,2340000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Izquierdo,2340000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Locadia,2340000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Dunk,2340000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Andone,2080000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Duffy,2080000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Knockaert,1820000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Ryan,1820000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Schelotto,1664000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Stephens,1560000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Murray,1560000
2019,Brighton & Hove Albion,17,36,102.7,27.4,March,1560000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Kayal,1300000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Fernandes da Silva Junior,1300000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Suttner,1300000
2019,Brighton & Hove Albion,17,36,102.7,27.4,Bissouma,1300000
2019,Cardiff City,18,34,99.6,27.7,Smithies,1560000
2019,Cardiff City,18,34,99.6,27.7,Reid,1560000
2019,Cardiff City,18,34,99.6,27.7,Ecuele Manga,1535000
2019,Cardiff City,18,34,99.6,27.7,Hoilett,1456000
2019,Cardiff City,18,34,99.6,27.7,Murphy,1300000
2019,Cardiff City,18,34,99.6,27.7,Morrison,1300000
2019,Cardiff City,18,34,99.6,27.7,Ralls,1275000
2019,Cardiff City,18,34,99.6,27.7,Gunnarsson,1250000
2019,Cardiff City,18,34,99.6,27.7,Paterson,1170000
2019,Fulham FC,19,26,98.8,26.0,Schurrle,5408000
2019,Fulham FC,19,26,98.8,26.0,Zambo Anguissa,3484000
2019,Fulham FC,19,26,98.8,26.0,Michael Seri,3380000
2019,Fulham FC,19,26,98.8,26.0,Mitrovic,3120000
2019,Fulham FC,19,26,98.8,26.0,Vietto,2860000
2019,Fulham FC,19,26,98.8,26.0,Agosto Ramírez,2340000
2019,Fulham FC,19,26,98.8,26.0,Rico,2340000
2019,Fulham FC,19,26,98.8,26.0,Bettinelli,1820000
2019,Fulham FC,19,26,98.8,26.0,Mawson,1664000
2019,Fulham FC,19,26,98.8,26.0,Bryan,1560000
2019,Fulham FC,19,26,98.8,26.0,Cairney,1560000
2019,Fulham FC,19,26,98.8,26.0,Ream,1404000
2019,Fulham FC,19,26,98.8,26.0,le Marchand,1300000
2019,Huddersfield Town,20,16,93.6,26.2,Mooy,2600000
2019,Huddersfield Town,20,16,93.6,26.2,Durm,1820000
2019,Huddersfield Town,20,16,93.6,26.2,Depoitre,1820000
2019,Huddersfield Town,20,16,93.6,26.2,Mounie,1820000
2019,Huddersfield Town,20,16,93.6,26.2,Kongolo,1820000
2019,Huddersfield Town,20,16,93.6,26.2,Jorgensen,1716000
2019,Huddersfield Town,20,16,93.6,26.2,Diakhaby,1560000
2019,Huddersfield Town,20,16,93.6,26.2,Pritchard,1560000
